brand_name_fixed,car_name_fixed,Tier,city,showroom_name,manufacturing_year,trim,body_type,color,product,invygo_baseprice,starter_fee,sto_contract_length,car_condition,Make Model
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Ar Rimal - Pickup,"2,026",Y,Sedan,White,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Fayha - Pickup,"2,026",Y,Sedan,Silver,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Al Urubah,"2,026",Y,Sedan,White,MONTHLY,"2,389",,,NEW,Toyota Yaris
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - An Nuzhah - Pickup,"2,026",Fleet,Sedan,Silver,STO,"2,500","1,200",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,MONTHLY,"2,569",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,MONTHLY,"2,569",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,MONTHLY,"2,569",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,MONTHLY,"2,569",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,STS,870,,,NEW,Hyundai Accent
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Grey,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Silver,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Grey,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Silver,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,STS,750,,,NEW,Toyota Yaris
Hyundai,Creta,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",Fleet,SUV,Gray,STO,"2,825","3,100",,NEW,Hyundai Creta
Hyundai,Creta,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",Fleet,SUV,White,STO,"2,825","3,100",,NEW,Hyundai Creta
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",,NEW,Geely Emgrand
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",,NEW,Geely Emgrand
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",,NEW,Geely Emgrand
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",,NEW,Geely Emgrand
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,026",GL,Sedan,White,STS,770,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,026",GL,Sedan,White,STS,770,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,026",GL,Sedan,White,STS,770,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,026",GL,Sedan,White,STS,770,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,026",GL,Sedan,White,STS,770,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,026",GL,Sedan,White,STS,770,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,026",GL,Sedan,White,STS,770,,,NEW,Suzuki Dzire
Toyota,Raize,Entry level SUV,Riyadh,Riyadh - As Sahabah,"2,026",XLE,SUV,White,MONTHLY,"3,409",,,NEW,Toyota Raize
Kia,Sonet,Entry level SUV,Riyadh,Riyadh - Al Urubah,"2,026",LX,SUV,Black,STS,"1,130",,,NEW,Kia Sonet
Toyota,Yaris,Entry level Sedan,Riyadh,Ritadh - Al Areed,"2,026",Y,Sedan,White,MONTHLY,"2,389",,,NEW,Toyota Yaris
Hyundai,i10,Entry level Sedan,Arar,ARAR,"2,025",STD,Sedan,White,MONTHLY,"2,105",,,NEW,Hyundai i10
Hyundai,i10,Entry level Sedan,Riyadh,Riyadh - Al Khaleg,"2,025",MPI,Sedan,White,STS,640,,,NEW,Hyundai i10
Hyundai,Kona,Entry level SUV,Riyadh,Riyadh - Al Aqiq,"2,021",Smartstream,Crossover,Silver,STS,"1,169",,,NEW,Hyundai Kona
Jmc,Vigus,Pickup Truck,Riyadh,Riyadh - Sulimaniyah,"2,024",STD,Pickup,White,MONTHLY,"4,719",,,NEW,Jmc Vigus
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al Yarmuk,"2,024",GL,Sedan,White,MONTHLY,"1,789",,,NEW,Suzuki Dzire
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,White,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,White,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Creta,Entry level SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,SUV,Gray,STO,"2,825","1,700",,NEW,Hyundai Creta
Hyundai,Creta,Entry level SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,SUV,Silver,STO,"2,825","1,700",,NEW,Hyundai Creta
Hyundai,Creta,Entry level SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,SUV,Gray,STO,"2,825","1,700",,NEW,Hyundai Creta
Geely,Cityray,Midsize SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",GC,SUV,Gray,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,White,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",GC,SUV,White,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Creta,Entry level SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,SUV,Gray,STO,"2,825","1,700",,NEW,Hyundai Creta
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,Gray,STO,"2,850","1,800",,NEW,Geely Cityray
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,Gray,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Creta,Entry level SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,SUV,Silver,STO,"2,825","1,700",,NEW,Hyundai Creta
Kia,Seltos,Entry level SUV,Riyadh,Riyadh - Al Aqiq,"2,024",LX,SUV,Grey,MONTHLY,"3,149",,,NEW,Kia Seltos
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Al-Baghdadiyah Al-Gharbiyah,"2,023",LX,Sedan,White,MONTHLY,"2,169",,,NEW,Kia Pegas
Toyota,Yaris,Entry level Sedan,Al Khobar,Khobar - Al Thawn,"2,023",Y,Sedan,White,MONTHLY,"2,319",,,NEW,Toyota Yaris
MG,RX5,Midsize SUV,Riyadh,Riyadh - Al Aqiq,"2,022",STD,SUV,Black,STS,860,,,NEW,MG RX5
Chery,Tiggo 2,Entry level SUV,Riyadh,Riyadh - Al Rawdah,"2,024",STD,Crossover,White,STS,820,,,NEW,Chery Tiggo 2
Toyota,Rush,Entry level SUV,Riyadh,Riyadh - Al Qirawan,"2,023",STD,SUV,Brown,MONTHLY,"2,859",,,NEW,Toyota Rush
Fiat,500,Subcompact Hatchback,Riyadh,Riyadh - Al Aqiq,"2,023",STD,Hatchback,Blue,MONTHLY,"4,759",,,NEW,Fiat 500
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - 70,"2,024",Y,Sedan,White,MONTHLY,"2,549",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Palastin,"2,024",Y,Sedan,White,MONTHLY,"2,549",,,NEW,Toyota Yaris
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",STD,Sedan,Brown,MONTHLY,"1,749",,,NEW,Suzuki Dzire
Hyundai,Kona,Entry level SUV,Riyadh,فرع القدس - Al-Quds  branch,"2,023",Comfort,Crossover,Grey,STS,900,,,NEW,Hyundai Kona
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Sanabel,"2,026",Fleet,Sedan,Silver,MONTHLY,"2,569",,,NEW,Hyundai Accent
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Ar Rawdah,"2,024",LX,Sedan,Grey,MONTHLY,"1,789",,,NEW,Kia Pegas
Toyota,Raize,Entry level SUV,Jeddah,Jeddah Sakr Qoraish,"2,026",XLE,SUV,Silver,MONTHLY,"2,849",,,NEW,Toyota Raize
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",STD,Sedan,White,MONTHLY,"1,789",,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",GL,Sedan,Brown,MONTHLY,"1,769",,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",GL,Sedan,Brown,MONTHLY,"1,769",,,NEW,Suzuki Dzire
Chery,Arrizo 5,Entry level Sedan,Jeddah,Jeddah - Al Nuzha,"2,023",Comfort,Sedan,Blue,MONTHLY,"1,829",,,NEW,Chery Arrizo 5
MG,RX8,Luxury SUV,Jeddah,Dammam - Al Itisalat,"2,022",STD,SUV,White,MONTHLY,"5,289",,,NEW,MG RX8
MG,GT,Entry level Sedan,Jeddah,Dammam - Al Itisalat,"2,022",STD,Sedan,Yellow,MONTHLY,"2,339",,,NEW,MG GT
Toyota,Raize,Entry level SUV,Jeddah,Jeddah - Heraa,"2,023",XLE,SUV,Silver,MONTHLY,"2,169",,,USED,Toyota Raize
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Al Yarmuk,"2,026",LX,Sedan,Silver,MONTHLY,"1,909",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Al Yarmuk,"2,026",LX,Sedan,Silver,MONTHLY,"1,909",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Urubah,"2,024",LX,Sedan,White,MONTHLY,"1,769",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Urubah,"2,024",LX,Sedan,White,MONTHLY,"1,769",,,NEW,Kia Pegas
Toyota,Raize,Entry level SUV,Jeddah,Jeddah - Ar Rawdah,"2,026",XLE,SUV,Silver,STS,970,,,NEW,Toyota Raize
MG,ZS,Entry level SUV,Riyadh,Riyadh - Al Aziziyah,"2,022",STD,Crossover,Red,MONTHLY,"2,819",,,NEW,MG ZS
Hyundai,Tucson,Midsize SUV,Jeddah,Jeddah - Bani Malik,"2,020",Smart,SUV,Grey,MONTHLY,"4,329",,,NEW,Hyundai Tucson
Suzuki,Dzire,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,022",GL,Sedan,Red,MONTHLY,"1,789",,,NEW,Suzuki Dzire
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Sulimaniyah,"2,023",Y,Sedan,White,MONTHLY,"2,429",,,NEW,Toyota Yaris
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Yarmuk,"2,023",Fleet,Sedan,Grey,MONTHLY,"2,599",,,NEW,Hyundai Elantra
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Ar Rimal,"2,025",Fleet,Sedan,Silver,MONTHLY,"2,479",,,NEW,Hyundai Accent
Hyundai,Creta,Entry level SUV,Riyadh,Riyadh - Al Qirawan,"2,026",Smart,SUV,Silver,MONTHLY,"3,459",,,NEW,Hyundai Creta
Hyundai,Creta,Entry level SUV,Riyadh,Riyadh - Ghirnatah,"2,026",Smart,SUV,Silver,STS,"1,240",,,NEW,Hyundai Creta
Hyundai,Creta,Entry level SUV,Riyadh,Olayah,"2,026",Smart,SUV,Silver,STS,"1,240",,,NEW,Hyundai Creta
Toyota,Raize,Entry level SUV,Mecca,Makkah - Alaziziyyah,"2,026",XLE,SUV,Silver,STS,970,,,NEW,Toyota Raize
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rawdah,"2,025",Fleet,Sedan,Silver,MONTHLY,"2,569",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rawdah,"2,025",Fleet,Sedan,Silver,MONTHLY,"2,569",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah Sakr Qoraish,"2,025",Fleet,Sedan,Grey,MONTHLY,"2,459",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rawdah,"2,025",Fleet,Sedan,Silver,STS,810,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Mecca,Makkah - Qadisyyah,"2,025",Fleet,Sedan,Grey,STS,810,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Mecca,Makkah - Alaziziyyah,"2,025",Fleet,Sedan,Grey,STS,810,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,024",Smart,Sedan,Grey,MONTHLY,"2,250",,,NEW,Hyundai Accent
Changan,Alsvin,Entry level Sedan,Riyadh,Riyadh - Sulimaniyah,"2,023",STD,Sedan,White,MONTHLY,"1,770",,,NEW,Changan Alsvin
Hyundai,Elantra,Midsize Sedan,Riyadh,Daily Sulimaniyah Riyadh,"2,024",Fleet,Sedan,Brown,STS,970,,,NEW,Hyundai Elantra
Toyota,Raize,Entry level SUV,Riyadh,Riyadh - Urubah,"2,023",XLE,SUV,Blue,STS,790,,,NEW,Toyota Raize
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,026",LX,Sedan,White,STS,680,,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,024",LX,Sedan,White,MONTHLY,"1,820",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Heraa,"2,023",LX,Sedan,Beige,MONTHLY,"1,770",,,NEW,Kia Pegas
Chevrolet,Tahoe,Luxury SUV,Riyadh,Riyadh - Urubah,"2,025",STD,SUV,Black,STS,"6,000",,,NEW,Chevrolet Tahoe
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,026",LX,Sedan,Silver,MONTHLY,"1,930",,,NEW,Kia Pegas
Toyota,Urban Cruiser,Entry level SUV,Riyadh,Riyadh - Urubah,"2,024",STD,Crossover,White,MONTHLY,"3,850",,,NEW,Toyota Urban Cruiser
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Thawn,"2,026",LX,Sedan,Silver,MONTHLY,"1,930",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Thawn,"2,026",LX,Sedan,Silver,MONTHLY,"1,930",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Terminal 1,"2,026",LX,Sedan,Silver,STS,680,,,NEW,Kia Pegas
Mitsubishi,Mirage,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,022",STD,Hatchback,Red,STS,609,,,NEW,Mitsubishi Mirage
Suzuki,Dzire,Entry level Sedan,Jeddah,Jeddah - Al Nuzha,"2,023",GL,Sedan,Blue,STS,579,,,NEW,Suzuki Dzire
Nissan,Sunny,Entry level Sedan,Jeddah,Jeddah - Al Baghdadiyah,"2,022",Classic,Sedan,Brown,MONTHLY,"1,820",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Jeddah,Jeddah - Al Nuzha,"2,022",Classic,Sedan,Silver,MONTHLY,"1,820",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Jeddah,Dammam - Al Itisalat,"2,023",S,Sedan,Grey,MONTHLY,"1,820",,,NEW,Nissan Sunny
